,id,site,job_url,job_url_direct,title,company,location,job_type,date_posted,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,company_industry,listing_type,emails,description,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,logo_photo_url,banner_photo_url,ceo_name,ceo_photo_url,input_search_term,input_location
0,73a7d203a1ba4b4b,indeed,https://malaysia.indeed.com/viewjob?jk=73a7d203a1ba4b4b,http://malaysia.indeed.com/job/junior-accountant-chinese-speaking-73a7d203a1ba4b4b,Junior Accountant - Chinese Speaking,Reach International Consuting LTD,"Kuala Lumpur, M14, MY",fulltime,2024-08-10,direct_data,yearly,52951.0,67048.0,USD,False,,,,,,"**Key Deliverable**

1. Reviewing the accuracy of accounts, ensuring the legal compliance and supervising and inspecting the handling of various accounting activities.

2. In accordance with the company's financial management policies, responsible for the management of advance and prepaid accounts.

3. Preparation of account balance sheet, tax, employee social security, reconciliation, and to ensure that the accounts are kept up to date.

4. Preparation and reporting of monthly financial statements, and the management and filing of accounting documents.

5. Participate in asset inventory and account management of the company according to relevant regulations.

**Requirements**

1. Bachelor degree or Certificate in Accounting.

2. 1 to 3 years experience working as an accountant.

3. Strong understanding of finance and tax regulations of Malaysia.

4. Fluent in English, Bahasa and Chinese.

Job Types: Full-time, Permanent

Pay: RM4,000.00 - RM6,000.00 per month

Benefits:

* Free parking
* Health insurance
* Opportunities for promotion
* Professional development

Schedule:

* Day shift
* Monday to Friday

Supplemental Pay:

* 13th month salary
* Yearly bonus

Experience:

* Finance & Accounting: 1 year (Required)

Language:

* Fluent English (Required)
* Fluent Chinese (Required)
* Fluent Bahasa (Required)

Location:

* Kuala Lumpur (Required)",https://malaysia.indeed.com/cmp/Reach-International-Consuting-Ltd,,,,,,,,,,Accountant,Kuala Lumpur
1,cca1193ac59d4277,indeed,https://malaysia.indeed.com/viewjob?jk=cca1193ac59d4277,https://jobs.smartrecruiters.com/MUFGInvestorServices/744000005955007-fund-accountant-senior-fund-accountant-real-estate,Fund Accountant/Senior Fund Accountant - Real Estate,MUFG,"Kuala Lumpur, M14, MY",fulltime,2024-08-09,,,,,,False,,,,,,"**Company Description** **About MUFG Investor Services:**


Experience something Brilliantly Different with a career at MUFG Investor Services.


Who are we? In a nutshell, MUFG Investor Services is part of the Mitsubishi UFJ Financial Group, and we partner with over 480 loyal global investment firms to provide them with administration, asset services, banking and fund financing.


We’re in 14 global locations and provide an exceptional hub of Brilliantly Different talent to thrive.

 **Job Description**  

This growth oriented position will have the primary responsibility of providing the full range of fund administration services to our real estate client. This individual will be responsible for understanding and applying current accounting principles to the accounting and financial reporting of funds and for reviewing transaction and valuation information. A partial list of responsibilities and skills includes:

* Preparation of Net Asset Value calculation and associated reporting.
* Preparation of investor capital call and distribution calculations and notices.
* Provide assistance on annual financial audit and other statutory reporting.
* Provide assistance to tax agent on tax reporting.
* Provide assistance on investors' bespoke reporting.


Maintain a working understanding of fund documentation(s) and apply the terms to the financial reporting and the income and expense allocations for Partner's Capital Statement reporting.  

* Maintain a working knowledge of current accounting principles and developing solutions for issues
* Ensure smooth service delivery to clients and timely completion of deliverables
* Involved in new funds on-boarding process
* Resolve issues/queries raised clients in a timely manner and maintain a high level of client satisfaction
* Identify and highlight opportunities for internal process improvement and increase in operational efficiency
* Participate in company and client initiatives outside of normal deliverables and responsibilities
* Perform other duties as assigned and incidental to the work described above
 **Qualifications*** Hold a university degree in Finance/ Accounting, qualified accountant or other relevant qualification preferred.
* Have a minimum of 2-4 years progressive accounting/ audit/ fund administration experience in real estate fund or industry.
* In-depth understanding of fund industry.
* Strong computer skills with strength in Microsoft Office products and willing to embrace new technologies for efficient solution. Proficiency with Microsoft Excel is particularly asset.
* Strong knowledge in IFRS, US GAAP and Singapore GAAP, and knowledge in Luxembourg GAAP would be an advantage
* Knowledge of Yardi accounting software would be an advantage.

 **Additional Information**  

At MUFG Investor Services, we are exceptionally proud of our approach to Hybrid Working. It enables the flexibility to thrive from wherever our employees work and, stay connected to their team and our culture. When we make Hybrid Working plans, we get to know the individual and pride ourselves in underpinning all our decisions with fairness and consistency.


MUFG Investor Services provides all of its employees with an extremely attractive compensation package. In addition to base salary, there is a group medical insurance scheme, group pension scheme, reimbursement of professional subscriptions, paid holidays and assistance towards gym memberships.


We thank all candidates for applying; however, only those proceeding to the interview stage will be contacted. If you are contacted for a job opportunity, please advise us of any accommodations needed to ensure fair and equitable access throughout the recruitment and selection process. All accommodation information provided will be treated as confidential and used only to provide an accessible candidate experience.

**MUFG is an equal opportunity employer.**",https://malaysia.indeed.com/cmp/Mufg,https://careers.mufgamericas.com/,Tokyo,"10,000+",more than $10B (USD),"MUFG (Mitsubishi UFJ Financial Group) is the seventh largest financial group by assets, with a worldwide network of 160,000 employees in more than 50 countries.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f884f32f66039b6a71428d90638c4246,https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/39f2a217474fc2b2cf13d6d5d3ba7460,Kevin Cronin,https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/de6ceb86b57864392bb5ab4e2ab9f66b,Accountant,Kuala Lumpur
2,cfd67fe58e226bf7,indeed,https://malaysia.indeed.com/viewjob?jk=cfd67fe58e226bf7,http://malaysia.indeed.com/job/accountant-cfd67fe58e226bf7,Accountant,Safeguards Corporation,"Kuala Lumpur, M14, MY",fulltime,2024-08-09,direct_data,yearly,84722.0,107277.0,USD,False,,,,,,"Job description

* To manage the full Finance spectrum for the Company and subsidiaries & operations.
* Oversee and manage the general accounting functions, including Accounts Payable, Accounts Receivable and General Ledger.
* Work closely with relevant parties/ stakeholders to resolve AR collection issues. Drive timely and accurate month-end closing and reporting processes.
* Provide overall Company and subsidiaries P & L reports, Management Accounts Manage day-to-day activities in treasury functions to meet the financial obligations of the Company
* Performs treasury activities related to cash flow, borrowings, debt, and capital management.
* Allocate cash balances, maintain investment records, and prepare expense and earnings forecasts.
* Ensure policies and procedures meet the organization's objectives, needs, and regulatory body requirements.
* Regulate procurement of funds and monitors investments and collections. Requires a bachelor's degree.
* Handle corporate tax and indirect tax including statutory tax matters• In charge of statutory/special audit and tax audit (if any).
* Prepare cash flow forecasts with stakeholders’ inputs for Finance’s funding allocation.
* Fostering skill development and professional growth of team members using coaching and hands-on learning.
* Provide advice to internal stakeholders in relation to any new business initiatives from accounting and tax perspectives.
* To actively contribute to continuous efforts in process improvements and establish sound.
* Internal controls and standard financial/operating procedures.
* Develop financial plans, forecasting periodic budgets, assisting in strategic management of the Company by providing relevant information and advice.
* Supervise & follow up on all banking and taxation matters of the Company. Regulate appropriate capital structure.
* Overseeing planning, execution and servicing of various accounts in the branches.•
* Develop of financial plans, forecast periodic budgets, assist in strategic management of the Company by providing relevant information and advice.
* Assist in any ad-hoc duties as and when assigned
* Experienced in doing funding or bank loan (local and oversea) of RM10mil to RM100 mil or above (Added advantage)
* Experienced in doing bond/sukuk (Added advantage)
* Experienced in public listing procedure and to bring company to go listing in Malaysia bursa market (Ace/Main) (Added advantage)

Job Types: Full-time, Permanent

Pay: RM7,000.00 - RM9,000.00 per month

Benefits:

* Professional development

Schedule:

* Monday to Friday",https://malaysia.indeed.com/cmp/Safeguards-Corporation-1,,,,,,,,,,Accountant,Kuala Lumpur
3,3b2c58b2fb2d8efd,indeed,https://malaysia.indeed.com/viewjob?jk=3b2c58b2fb2d8efd,http://malaysia.indeed.com/job/account-assistant-executive-3b2c58b2fb2d8efd,Account Assistant / Executive,Vee Loo Guna & Associates,"Kuala Lumpur, M14, MY",fulltime,2024-08-09,direct_data,yearly,28593.0,36206.0,USD,False,,,,,,"Duties

* Communicating with clients to better understand financial needs and report that information to the Accountant
* Managing basic office administrative tasks including filing, printing, reporting and emailing
* Recording and processing all financial and accounting practices, including profit and loss reports
* Working closely with accounting or financial professionals to manage client's records
* Maintaining bookkeeping and office accounting needs
* Collecting payments and updating accounts payable and receivable records
* Scheduling client appointments and managing important department deadlines

\*

Skill & Qualifications

* Minimum 2 years Experience in Accounting Field
* Comfortable with computers - Able to use accounting software (e.g. Myob etc), spreadsheet software and other financial computer application.
* Able to handle full set of accounting.
* Working knowledge of accounting, financial processes and basic Audits.
* Effective communication skills, including active listening, speaking and writing
* Professional business communication skills, including emailing, financial reporting and other department documentation
* Collaboration and teamwork skills
* Project management abilities, including multitasking, prioritization and deadline management
* Strong organizational and time management skills
* Able to speak and write in English & Malay

Job Types: Full-time, Permanent

Pay: RM2,400.00 - RM3,000.00 per month

Schedule:

* Day shift
* Monday to Friday",https://malaysia.indeed.com/cmp/Vee-Loo-Guna-&-Associates-2,,,,,,,,,,Accountant,Kuala Lumpur
4,b5d8aa9cf3ca6db7,indeed,https://malaysia.indeed.com/viewjob?jk=b5d8aa9cf3ca6db7,https://jobs.citi.com/job/-/-/287/68501971424,MYS CTSM KL - Fund Accounting Analyst 2 - C10 (Hybrid),Citi,"Kuala Lumpur, M14, MY",fulltime,2024-08-08,,,,,,False,,,,,,"At **Citi**, we get to connect millions of people across hundreds of cities and countries every day. And we've been doing it for more than 200 years. We do this through our unparalleled global network. We provide a broad range of financial services and products to our clients – whether they be consumers, corporations, governments or institutions – to help them meet their biggest opportunities and face the world's toughest challenges.

**Shape your Career with Citi**

**Citi’s Securities Services (SS) supports our clients’ business by drawing on the strength of our unmatched global footprint, which provides them with access to local expertise and scalable solutions to support their ambitions.**


We’re currently looking for a high caliber professional to join our team as **Officer,** **Fund Accounting Analyst 2 – C10** **- Hybrid** (Internal Job Title: Fund Accounting Analyst 2 – C10) based in Kuala Lumpur, Malaysia. Being part of our team means that we’ll provide you with the resources to meet your unique needs, empower you to make healthy decision and manage your financial well-being to help plan for your future. For instance:

* Citi provides programs and services for your physical and mental well-being including access to telehealth options, health advocates, confidential counseling and more. Coverage varies by country.
* (Optional) We believe all parents deserve time to adjust to parenthood and bond with the newest **members** of their families. That’s why in early 2020 we began rolling out our expanded Paid Parental Leave Policy to include Citi employees around the world.
* Citi provides access to an array of learning and development resources to help broaden and deepen your skills and knowledge as your career progresses.
* We have a variety of programs that help employees balance their work and life.

**In this role, you’re expected to:**

* Monitor work activities to ensure timeliness and accuracy of the funds activities in a department, including calculation of NAV and distribution factors
* Assist in preparing financial statements, tax reporting, and regulatory filings
* Serve as the Senior Checker for complex tasks
* Review aging break items and breaks over a certain dollar threshold
* Track delivery for the clients assigned
* Assist the team manager in audit queries, client queries, and risk related items
* Serve as backup to the team coordinator or manager
* Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.

**As a successful candidate, you’d ideally have the following skills and exposure:**

* Minimum 3 year of relevant experience
* Experience in accounting, finance, or business-related area
* Experience within Financial Services or Operations
* MBA graduates, CFA certification or Chartered Accountants preferred
* Proven experience in funds administration
* Knowledge of funds services and processes
* Bachelor’s degree/University degree or equivalent experience


Working at Citi is far more than just a job. A career with us means joining a family of more than 230,000 dedicated people from around the globe. At Citi, you’ll have the opportunity to grow your career, give back to your community and make a real impact.

**Take the next step in your career, apply for this role at Citi today**

*https://jobs.citi.com/dei*


-

**Job Family Group:**

Operations - Transaction Services
-

**Job Family:**


Fund Accounting
-

**Time Type:**


Full time
-


Citi is an equal opportunity and affirmative action employer.


Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.


Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review **Accessibility at Citi**.


View the ""**EEO is the Law**"" poster. View the **EEO is the Law Supplement**.


View the **EEO Policy Statement**.


View the **Pay Transparency Posting**",https://malaysia.indeed.com/cmp/Citi,http://www.citigroup.com,"New York, NY","10,000+",more than $10B (USD),Citi is more than a global financial services company. It’s an engine for progress. Apply today to to get involved.,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/806f22664b45891ba05949fb5ee201d8,https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/f000e7845d12188267f39a13574227d4,Jane Fraser ,https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/00da38b558ea5d5f18f5c57ee79bd5f1,Accountant,Kuala Lumpur
5,0c7df58454df4433,indeed,https://malaysia.indeed.com/viewjob?jk=0c7df58454df4433,https://careers.honeywell.com/us/en/job/HONEUSREQ457980EXTERNALENUS/Senior-Finance-Analyst?utm_source=indeed&utm_medium=phenom-feeds,Senior Finance Analyst,Honeywell,"Kuala Lumpur, M14, MY",,2024-08-08,,,,,,False,,,,,,"### **Join a team recognized for leadership, innovation and diversity**


**THE FUTURE IS WHAT WE MAKE IT**

  

***Senior Finance Analyst***

***Bangsar South Kuala Lumpur***

  



At Honeywell, we make a lot of incredible things. But most importantly, we make the future and are looking for people to join our team of a global team of future shapers. When you join Honeywell, you become a member of our performance culture comprised of diverse leaders, thinkers, innovators, dreamers, and doers who are changing the future. Our people are committed to each other and to the realization of our vision through their unique job functions. Our businesses embrace the challenges of innovation so that we define the future. And our global opportunities are endless for you to grow and get recognized for your passion to perform.


We are currently seeking a ***Senior Finance Analyst*** to join our team in our Bangsar South, Kuala Lumpur office.


**Key Responsibilities**


* Driving Weekly, Monthly, Quarterly forecast plans with businesses and reporting


* Driving the development of the Annual Operating Plan across the business lines


* Putting the execution plan in place and highlighting the risks


* Understand pricing and margin drivers and partner with business leaders/respective finance leads to find opportunities


* Develop detailed financial models and provide business leaders with a “What If” analysis and recommendations.


* Understanding Working Capital, Past Due challenges and driving progress with the sales team


* Identify commercial risks and able to make detailed deep dive reviews with respective team


* Drive month/quarter close


* Variance analysis and reporting


* Drive compliance


* Assist audits
* Enhance internal controls


* Maintain process documentation

**Key Experience & Capabilities:**


* Experience finance professional


* Qualified accountant


* Good on tools like Excel and Powerpoint; Able to work with high volume of numbers


* Knowledge on working on ERPs like SAP


* Experienced in an international, matrixed organization


* Comfortable working in a high pressure environment and with tight deadlines


* Strong work ethic with hands on approach


* High ‘Say:Do’ ratio


* Flexible, dynamic, and open to rapid change


* Ability to communicate financial data to non-financial people

  


**About Us**


The world is changing. And it’s a familiar story at Honeywell. Our $36 billion business was founded on a legacy of firsts spanning 130 years. We’re building a safer, smarter, and more sustainable world through our technology and software across each of our 930 sites globally. Our impact is seen in every shape and size around the world. Our solutions are felt daily in aerospace, buildings and cities, retail, chemicals and materials, safety, industrial and manufacturing, safety, and supply chains.

  



**Discover More**


We’ve been innovating for more than 100 years and now we’re creating what’s next. There’s a lot more available for you to discover. Our solutions, our case studies, our #futureshapers, and so much more. Learn more at careers.honeywell.com/us/en/

  



If you believe what happens tomorrow is determined by what we do today, you’ll love working at Honeywell.


The future is what we make it. So join us and let’s do this together.

  


Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, religion, or veteran status.


For more information on how we process your information in the job application process, please refer to **Recruitment Privacy Notice**.  

If a disability prevents you from applying for a job through our website, **request assistance here**. No other requests will be acknowledged.

  



Copyright © 2020 Honeywell International Inc.

### **Additional Information**

* **JOB ID:** req457980
* **Category:** Finance
* **Location:** UOA Corporate Tower, Avenue 10, The Vertical,,Bangsar South City, No. 8, Jalan Kerinchi,Kuala Lumpur,WILAYAH PERSEKUTUAN,59200,Malaysia
* Exempt",https://malaysia.indeed.com/cmp/Honeywell,https://www.honeywell.com,"Charlotte, NC","10,000+",more than $10B (USD),Be a #futureshaper and help change the way the world works.,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/69ede31d5b693328458a92feabbbfe1f,https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/a9ce3bf4b408fed1d4a4af30fb7ca240,Vimal Kapur,https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/43f372312c46a9dc8392b798d01bb381,Accountant,Kuala Lumpur
6,fb36e660242e139c,indeed,https://malaysia.indeed.com/viewjob?jk=fb36e660242e139c,http://malaysia.indeed.com/job/accountant-intern-fb36e660242e139c,ACCOUNTANT INTERN,GYOMIN SDN BHD,"Kuala Lumpur, M14, MY","fulltime, internship",2024-08-08,,,,,,False,,,,,,"We are looking for a diligent and organized Accountant Assistant to support our finance team. This role involves simple assisting with various accounting tasks, maintaining financial records, and ensuring accuracy in financial reporting. The ideal candidate should have a strong attention to detail and a basic understanding of accounting principles.  
Responsibilities:

Data Entry:  
Enter financial transactions into accounting software (SQL).  
Update and maintain financial records.

Financial Reporting:  
Assist in preparing financial statements and reports.  
Support month-end and year-end closing processes.

Accounts Payable and Receivable:  
Process invoices and payments.  
Assist in reconciling accounts and resolving discrepancies.

General Administrative Support:  
Maintain organized filing systems for financial documents.  
Assist with audits and other administrative tasks as needed.

Taxation:  
KEY-IN, RECORD & RETURN TAX.

Job Types: Full-time, Permanent, Internship, Fresh graduate  
Contract length: 6 months

Pay: From RM600.00 per month

Benefits:

* Free parking
* Maternity leave
* Opportunities for promotion
* Parental leave
* Professional development

Schedule:

* Day shift
* Monday to Friday

Ability to commute/relocate:

* Kuala Lumpur: Reliably commute or planning to relocate before starting work (Preferred)

Application Question(s):

* Date of starting and end internship program:

Education:

* Diploma/Advanced Diploma (Preferred)

Language:

* English (Preferred)",https://malaysia.indeed.com/cmp/Gyomin-Sdn-Bhd-1,,,,,,,,,,Accountant,Kuala Lumpur
7,3d93998f7a437100,indeed,https://malaysia.indeed.com/viewjob?jk=3d93998f7a437100,http://malaysia.indeed.com/job/accountant-bukit-jalil-kl-rm8000-3d93998f7a437100,"Accountant | Bukit Jalil, KL | Up to RM8000",Agensi Pekerjaan Sunrise Recruit Sdn Bhd,"Bukit Jalil, M14, MY",fulltime,2024-08-08,direct_data,yearly,68837.0,87162.0,USD,False,,,,,,"Responsible for timely and accurate month-end and year-end closing.

Ensure the preparation of monthly accounts & financial reports in a timely and accurate manner and in accordance with statutory requirements.

Responsible for the full spectrum of accounting and financing functions of the assigned entity (include maintaining of the accounting system, preparation of journal entries, reconciliations, inventory controls, bank facilities, cash flows & budgets analysis, GL, AR, AP, and financial policies, and regulations).

Handle full sets of accounts and statutory reports independently with minimal supervision.

Assist in budget forecast and financial analysis on P&L and balance sheet.

Coordinate and liaise with internal parties to support intercompany activities.

To coordinate and liaise with external parties like external auditors, tax agents, corporate secretarial agents, local tax, and government authorities where required.

Responsible for project implementations and system upgrades to comply with new operational or legal requirements.

Take charge of preparation of tax computation, and tax estimates and ensure a timely and effective level of tax compliance in accordance with relevant legislation.

Handle tax matters which would include GST/SST filing as well as corporate tax.

To maintain/monitor/improve accounting controls by preparing and recommending policies and procedures.

Assist in the enhancement of the financial and management reporting system, internal control, policies, and procedures.

Other tasks assigned by the direct supervisor.

Job Types: Full-time, Permanent

Pay: RM5,000.00 - RM8,000.00 per month

Schedule:

* Day shift
* Monday to Friday

Education:

* Bachelor's (Preferred)

Experience:

* Accounting: 6 years (Preferred)

Language:

* Mandarin (Preferred)

License/Certification:

* ACCA/CPA/MICPA/MIA (Preferred)",https://malaysia.indeed.com/cmp/Agensi-Pekerjaan-Sunrise-Recruit-Sdn-Bhd-1,,,,,,,,,,Accountant,Kuala Lumpur
8,1e43f5a0a21b4aa3,indeed,https://malaysia.indeed.com/viewjob?jk=1e43f5a0a21b4aa3,http://malaysia.indeed.com/job/finance-and-admin-manager-1e43f5a0a21b4aa3,Finance and Admin Manager,Agensi Pekerjaan Skillset Sdn. Bhd.,"Kuala Lumpur, M14, MY",fulltime,2024-08-07,direct_data,yearly,74132.0,93867.0,USD,False,,,,,,"**Position:** Finance and Admin Manager  
**Salary:** RM6000 - RM8000  
**Location:** Etiqa Twins, Kuala Lumpur  
**Working Days:** Monday to Friday  
**Working Hours:** 8:30AM - 5:30PM

**Benefit**

* Medical
* Insurance
* Hospitalization

**Job Requirements:**

* Possess at least Bachelor’s Degree in Finance, Accounting or equivalent.
* Association of Chartered Certified Accountant (ACCA), Certified Public Accountant (CPA) or other accounting professional qualifications will be an advantage.
* Minimum 7-10 years of accounting experience in manufacturing.
* Excellent communication and writing in English language.
* Experienced in accounting software.
* Proficiency in the Microsoft Office (Excel, Word, Outlook) applications.
* Malaysian citizens.

**Job Descriptions:**

* Prepare monthly P & L, Balance Sheet, and Forecast Cash Flow.
* Generate invoices and conduct due diligence to follow up for outstanding payments.
* Perform daily accounting transactions such as creating & posting vouchers.
* Handle day to day accounting like General Accounting, Journal Entries, Accruals, Prepaid, Intercompany Bank Reconciliation, Petty Cash.
* Ensure appropriate documentation for all transactions.
* Prepare monthly journal entries and adjustments, including supporting documentation with appropriate descriptions.
* Prepare monthly sales reports for the subsidiaries.
* Prepare stock and inventory reconciliations.
* Liaise with external tax agents regarding annual returns and any tax inquiries.
* Monitor Fixed Asset control and conduct physical verifications at regular intervals.
* Coordinate audits, year-end reporting, audit schedule preparation, and reconciliation between General Ledgers and Finance Reports.
* Maintain compliance with statutory reporting and financial accounting regulations, including the submission of annual returns and other statutory filings.
* Handle other administrative and accounting tasks as requested.

Job Types: Full-time, Permanent

Pay: RM6,000.00 - RM8,000.00 per month

Benefits:

* Dental insurance
* Health insurance

Schedule:

* Monday to Friday

Supplemental Pay:

* Performance bonus

Education:

* Bachelor's (Preferred)

Experience:

* Accounting: 7 years (Preferred)
* Manufacturing: 7 years (Preferred)",https://malaysia.indeed.com/cmp/Agensi-Pekerjaan-Skillset-Sdn.-Bhd.,,,,,,,,,,Accountant,Kuala Lumpur
9,b5795b78d1777f70,indeed,https://malaysia.indeed.com/viewjob?jk=b5795b78d1777f70,http://malaysia.indeed.com/job/accounts-assistant-b5795b78d1777f70,Accounts Assistant,KK Group,"Kuala Lumpur, M14, MY",fulltime,2024-08-07,direct_data,yearly,21710.0,27489.0,USD,True,,,,,,"* To help perform daily accounting operation activities and function such as data entry, issue cheque, etc.
* To maintain proper filing system to ensure all documents are traceable in an efficient manner.
* Provide administrative support to accountants.
* Calculating and checking to make sure payments, amounts and records are correct.
* Assist the department for to ensure smooth running of daily operation in office such as clerical tasks such as typing, filing, making phone calls, handling mail, basic bookkeeping and other ad-hoc task assigned by superior.

Work Remotely

* No

Job Type: Full-time

Pay: RM1,800.00 - RM2,300.00 per month

Schedule:

* Monday to Friday

Education:

* Diploma/Advanced Diploma (Preferred)",https://malaysia.indeed.com/cmp/Kk-Group-4,,,,,,,,,,Accountant,Kuala Lumpur
